	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
115	13	0.104262608471528	0.713850072777778	0	0	0	0.104262608471528	0.713850072777778	LMMNoCorrection	8000	A7	1440	1440	0	8000		LAT	LAT
116	14	0.0132304500940972	0.295870177013889	0	0.5	0	0.0132304500940972	0.295870177013889	LMMNoCorrection	7000	A7	1440	1440	0	7000		LAT	LAT
117	15	0.0583613062743056	0.733059300659722	0	0.2	0	0.0583613062743056	0.733059300659722	LMMNoCorrection	6000	A7	1440	1440	0	6000		LAT	LAT
118	16	0.053053592954861	0.428065254166667	0	0	0	0.053053592954861	0.428065254166667	LMMNoCorrection	4000	A7	1440	1440	0	4000		LAT	LAT
119	17	0.0373189358506945	0.413388980208334	0	0	0	0.0373189358506945	0.413388980208334	LMMNoCorrection	2000	A7	1440	1440	0	2000		LAT	LAT
120	1	0.21781196878125	0.695454575416667	0	0	0	0.21781196878125	0.695454575416667	LMMNoCorrection	20000	A8	1440	1440	0	20000		LAT	LAT
121	2	0.124617273447083	0.399846563020833	0	0	0	0.124617273447083	0.399846563020833	LMMNoCorrection	19000	A8	1440	1440	0	19000		LAT	LAT
122	3	0.120611827106597	0.849384692847222	0	0	0	0.120611827106597	0.849384692847222	LMMNoCorrection	18000	A8	1440	1440	0	18000		LAT	LAT
123	4	0.12268837931875	0.581922409618056	0	0	0	0.12268837931875	0.581922409618056	LMMNoCorrection	17000	A8	1440	1440	0	17000		LAT	LAT
124	5	0.088049792975	0.782431201805556	0	0	0	0.088049792975	0.782431201805556	LMMNoCorrection	16000	A8	1440	1440	0	16000		LAT	LAT
125	6	0.0925520938326388	0.917558571006945	0	0	0	0.0925520938326388	0.917558571006945	LMMNoCorrection	15000	A8	1440	1440	0	15000		LAT	LAT
126	7	0.114215065864931	0.947566393125002	0	0.2	0	0.114215065864931	0.947566393125002	LMMNoCorrection	14000	A8	1440	1440	0	14000		LAT	LAT
127	8	0.105387764263541	0.685007148715278	0	0	0	0.105387764263541	0.685007148715278	LMMNoCorrection	13000	A8	1440	1440	0	13000		LAT	LAT
128	9	0.0872705551606943	0.540608053541667	0	0	0	0.0872705551606943	0.540608053541667	LMMNoCorrection	12000	A8	1440	1440	0	12000		LAT	LAT
129	10	0.0953111883854164	0.589607688611112	0	0.1	0	0.0953111883854164	0.589607688611112	LMMNoCorrection	11000	A8	1440	1440	0	11000		LAT	LAT
130	11	0.141895788696528	0.660547089270833	0	0	0	0.141895788696528	0.660547089270833	LMMNoCorrection	10000	A8	1440	1440	0	10000		LAT	LAT
131	12	0.105426949445486	0.736623503680557	0	0	0	0.105426949445486	0.736623503680557	LMMNoCorrection	9000	A8	1440	1440	0	9000		LAT	LAT
132	13	0.0349227456336806	0.562585528784722	0	0.3	0	0.0349227456336806	0.562585528784722	LMMNoCorrection	8000	A8	1440	1440	0	8000		LAT	LAT
133	14	0.136690004836805	0.528343568159721	0	0	0	0.136690004836805	0.528343568159721	LMMNoCorrection	7000	A8	1440	1440	0	7000		LAT	LAT
134	15	0.0697229093020834	0.303827189791667	0	0.1	0	0.0697229093020834	0.303827189791667	LMMNoCorrection	6000	A8	1440	1440	0	6000		LAT	LAT
135	16	0.0991659842847225	0.414987086875	0	0	0	0.0991659842847225	0.414987086875	LMMNoCorrection	4000	A8	1440	1440	0	4000		LAT	LAT
136	17	0.0715868686180556	0.433445347222222	0	0	0	0.0715868686180556	0.433445347222222	LMMNoCorrection	2000	A8	1440	1440	0	2000		LAT	LAT
137	1	0.0338566607708333	0.330146701701389	0	0.6	0.2	0.0338566607708333	0.330146701701389	LMMNoCorrection	20000	A9	1440	1440	0	20000		LAT	LAT
138	2	0.214547571258333	1.01927870677083	0	0	0	0.214547571258333	1.01927870677083	LMMNoCorrection	19000	A9	1440	1440	0	19000		LAT	LAT
139	3	0.111667477925139	0.203017368055555	0	0.2	0	0.111667477925139	0.203017368055555	LMMNoCorrection	18000	A9	1440	1440	0	18000		LAT	LAT
140	4	0.227038181256945	1.09914731305555	0	0	0	0.227038181256945	1.09914731305555	LMMNoCorrection	17000	A9	1440	1440	0	17000		LAT	LAT
141	5	0.0936637425416668	0.432418423472223	0	0	0	0.0936637425416668	0.432418423472223	LMMNoCorrection	16000	A9	1440	1440	0	16000		LAT	LAT
142	6	0.0501715072555555	0.3058587253125	0	0.5	0	0.0501715072555555	0.3058587253125	LMMNoCorrection	15000	A9	1440	1440	0	15000		LAT	LAT
143	7	0.154786649192361	0.620313772708333	0	0	0	0.154786649192361	0.620313772708333	LMMNoCorrection	14000	A9	1440	1440	0	14000		LAT	LAT
144	8	-0.0286732756100694	0.466018004895834	0	0.4	0	-0.0286732756100694	0.466018004895834	LMMNoCorrection	13000	A9	1440	1440	0	13000		LAT	LAT
145	9	0.0855536489472218	0.400238974791667	0	0	0	0.0855536489472218	0.400238974791667	LMMNoCorrection	12000	A9	1440	1440	0	12000		LAT	LAT
146	10	0.103537355154514	0.882488390069447	0	0.1	0	0.103537355154514	0.882488390069447	LMMNoCorrection	11000	A9	1440	1440	0	11000		LAT	LAT
147	11	0.0463589666822915	0.643823254340278	0	0.4	0	0.0463589666822915	0.643823254340278	LMMNoCorrection	10000	A9	1440	1440	0	10000		LAT	LAT
148	12	0.0820981467173611	0.408710824513889	0	0	0	0.0820981467173611	0.408710824513889	LMMNoCorrection	9000	A9	1440	1440	0	9000		LAT	LAT
149	13	0.0333372741611112	0.414832448125	0	0.2	0	0.0333372741611112	0.414832448125	LMMNoCorrection	8000	A9	1440	1440	0	8000		LAT	LAT
150	14	0.13316455688125	0.572771265798611	0	0	0	0.13316455688125	0.572771265798611	LMMNoCorrection	7000	A9	1440	1440	0	7000		LAT	LAT
151	15	0.00336534907638891	0.427171440902779	0	0.7	0	0.00336534907638891	0.427171440902779	LMMNoCorrection	6000	A9	1440	1440	0	6000		LAT	LAT
152	16	0.0609563803034721	0.511968582777778	0	0	0	0.0609563803034721	0.511968582777778	LMMNoCorrection	4000	A9	1440	1440	0	4000		LAT	LAT
153	17	0.0345055792419445	0.314340567361111	0	0.2	0	0.0345055792419445	0.314340567361111	LMMNoCorrection	2000	A9	1440	1440	0	2000		LAT	LAT
154	1	0.0489840892560071	1.23353441229167	0	0.5	0	0.0489840892560071	1.23353441229167	LMMNoCorrection	20000	A10	1440	1440	0	20000		LAT	LAT
155	2	0.0684053086527782	0.87587783295139	0	0.3	0	0.0684053086527782	0.87587783295139	LMMNoCorrection	19000	A10	1440	1440	0	19000		LAT	LAT
156	3	0.0970358958145833	0.622806443229167	0	0.3	0	0.0970358958145833	0.622806443229167	LMMNoCorrection	18000	A10	1440	1440	0	18000		LAT	LAT
157	4	0.114472225863542	0.379029371631945	0	0.1	0	0.114472225863542	0.379029371631945	LMMNoCorrection	17000	A10	1440	1440	0	17000		LAT	LAT
158	5	0.13750258761875	0.780152385902777	0	0	0	0.13750258761875	0.780152385902777	LMMNoCorrection	16000	A10	1440	1440	0	16000		LAT	LAT
159	6	0.102571352573264	1.18006520361111	0	0	0	0.102571352573264	1.18006520361111	LMMNoCorrection	15000	A10	1440	1440	0	15000		LAT	LAT
160	7	0.128122492830902	0.786889821249999	0	0	0	0.128122492830902	0.786889821249999	LMMNoCorrection	14000	A10	1440	1440	0	14000		LAT	LAT
161	8	0.127981746276458	0.7449668315625	0	0	0	0.127981746276458	0.7449668315625	LMMNoCorrection	13000	A10	1440	1440	0	13000		LAT	LAT
162	9	0.0760312553784721	0.6821236928125	0	0.1	0	0.0760312553784721	0.6821236928125	LMMNoCorrection	12000	A10	1440	1440	0	12000		LAT	LAT
163	10	0.193581617128472	0.545843275902776	0	0	0	0.193581617128472	0.545843275902776	LMMNoCorrection	11000	A10	1440	1440	0	11000		LAT	LAT
164	11	0.122812532770833	0.817894021875	0	0	0	0.122812532770833	0.817894021875	LMMNoCorrection	10000	A10	1440	1440	0	10000		LAT	LAT
165	12	0.191967612593403	0.777284458715278	0	0	0	0.191967612593403	0.777284458715278	LMMNoCorrection	9000	A10	1440	1440	0	9000		LAT	LAT
166	13	0.1215522716875	0.630821464236111	0	0	0	0.1215522716875	0.630821464236111	LMMNoCorrection	8000	A10	1440	1440	0	8000		LAT	LAT
