	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
99	3	0.00731697866041667	-0.0433863707986113	0	0.9	0.7	0.00731697866041667	-0.0433863707986113	FGr	20000	A9	1440	1440	0	20000		LAT	LAT
100	4	0.115823185359334	0.821830483923611	0	0	0	0.115823185359334	0.821830483923611	NoCorrection	20000	A9	1440	1440	0	20000		LAT	LAT
101	5	-0.0392353430711805	-0.0430911643055559	0	0.5	0.7	-0.0392353430711805	-0.0430911643055559	10	10000	A9	1440	1440	0	10000		LAT	LAT
102	6	-0.0544672284631942	-0.0187353425694448	0	0.1	0.8	-0.0544672284631942	-0.0187353425694448	35	10000	A9	1440	1440	0	10000		LAT	LAT
103	7	-0.0263094256805554	0.0442921832986118	0	0.6	0.6	-0.0263094256805554	0.0442921832986118	FGr	10000	A9	1440	1440	0	10000		LAT	LAT
104	8	0.188162458986111	1.63940376909722	0	0	0	0.188162458986111	1.63940376909722	NoCorrection	10000	A9	1440	1440	0	10000		LAT	LAT
105	9	0.00854879000347221	0.0271165802083335	0	0.6	0.4	0.00854879000347221	0.0271165802083335	10	2000	A9	1440	1440	0	2000		LAT	LAT
106	10	0.0092094946388889	0.0622809055555556	0	0.5	0	0.0092094946388889	0.0622809055555556	35	2000	A9	1440	1440	0	2000		LAT	LAT
107	11	0.0187992239895834	0.1724475625	0	0.1	0	0.0187992239895834	0.1724475625	FGr	2000	A9	1440	1440	0	2000		LAT	LAT
108	12	0.102929889034722	1.19337748923611	0	0	0	0.102929889034722	1.19337748923611	NoCorrection	2000	A9	1440	1440	0	2000		LAT	LAT
109	1	-0.0658036229454864	0.199994712465277	0	0.3	0.2	-0.0658036229454864	0.199994712465277	10	20000	A10	1440	1440	0	20000		LAT	LAT
110	2	-0.0460456618503474	0.0932208475694438	0	0.4	0.8	-0.0460456618503474	0.0932208475694438	35	20000	A10	1440	1440	0	20000		LAT	LAT
111	3	-0.0544393808725694	0.260254403541667	0	0.4	0	-0.0544393808725694	0.260254403541667	FGr	20000	A10	1440	1440	0	20000		LAT	LAT
112	4	0.0489859218056602	1.23353548079861	0	0.4	0	0.0489859218056602	1.23353548079861	NoCorrection	20000	A10	1440	1440	0	20000		LAT	LAT
113	5	0.0177913122598958	0.0190284863194446	0	0.6	0.9	0.0177913122598958	0.0190284863194446	10	10000	A10	1440	1440	0	10000		LAT	LAT
114	6	0.0136030837752428	-0.049118466701389	0	0.7	0.4	0.0136030837752428	-0.049118466701389	35	10000	A10	1440	1440	0	10000		LAT	LAT
115	7	0.0134897429534721	-0.0306277074652778	0	0.7	0.9	0.0134897429534721	-0.0306277074652778	FGr	10000	A10	1440	1440	0	10000		LAT	LAT
116	8	0.28853683040625	2.12142003298611	0	0	0	0.28853683040625	2.12142003298611	NoCorrection	10000	A10	1440	1440	0	10000		LAT	LAT
117	9	0.0245859349355554	-0.0242962294444438	0	0	0.8	0.0245859349355554	-0.0242962294444438	10	2000	A10	1440	1440	0	2000		LAT	LAT
118	10	0.0270434884618056	-0.0238082531250001	0	0	0.9	0.0270434884618056	-0.0238082531250001	35	2000	A10	1440	1440	0	2000		LAT	LAT
119	11	0.03763899784375	0.0921547104166668	0	0.1	0.1	0.03763899784375	0.0921547104166668	FGr	2000	A10	1440	1440	0	2000		LAT	LAT
120	12	0.169482665875	1.23132854826389	0	0	0	0.169482665875	1.23132854826389	NoCorrection	2000	A10	1440	1440	0	2000		LAT	LAT
121	1	0.104483968803472	0.116574946701388	0	0.1	0.1	0.104483968803472	0.116574946701388	10	20000	A11	1440	1440	0	20000		LAT	LAT
122	2	0.112090930223611	0.186225654513889	0	0.2	0.1	0.112090930223611	0.186225654513889	35	20000	A11	1440	1440	0	20000		LAT	LAT
123	3	0.106695915332639	0.155168108263889	0	0	0.2	0.106695915332639	0.155168108263889	FGr	20000	A11	1440	1440	0	20000		LAT	LAT
124	4	0.301610432510278	1.72730150743056	0	0	0	0.301610432510278	1.72730150743056	NoCorrection	20000	A11	1440	1440	0	20000		LAT	LAT
125	5	0.00644972051041665	-0.0383882029513899	0	0.6	0.7	0.00644972051041665	-0.0383882029513899	10	10000	A11	1440	1440	0	10000		LAT	LAT
126	6	0.00827832344791663	-0.108355018402777	0	0.9	0.4	0.00827832344791663	-0.108355018402777	35	10000	A11	1440	1440	0	10000		LAT	LAT
127	7	0.0129812858854167	-0.0853616920833334	0	0.8	0.4	0.0129812858854167	-0.0853616920833334	FGr	10000	A11	1440	1440	0	10000		LAT	LAT
128	8	0.132074432961458	0.810271248472225	0	0	0	0.132074432961458	0.810271248472225	NoCorrection	10000	A11	1440	1440	0	10000		LAT	LAT
129	9	0.000641944874305614	0.000403318055555561	0	1	1	0.000641944874305614	0.000403318055555561	10	2000	A11	1440	1440	0	2000		LAT	LAT
130	10	-0.00193374893923613	0.0432244031250002	0	0.9	0.5	-0.00193374893923613	0.0432244031250002	35	2000	A11	1440	1440	0	2000		LAT	LAT
