	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
148	4	0.000310547219425147	0.00028965295138886	0	1	1	0.000310547219425147	0.00028965295138886	10	20000	A9	1440	1440	0	300	0.2	DIAG	PS
149	5	0.00045260659023919	0.00205349909529317	0	1	0.5	0.00045260659023919	0.00205349909529317	FGr	20000	A9	1440	1440	0	300	0.2	DIAG	PS
150	6	-0.000485253680034733	-0.012057966716821	0	0.5	0	-0.000485253680034733	-0.012057966716821	NoCorrection	20000	A9	1440	1440	0	300	0.2	DIAG	PS
151	7	-0.00202931422421547	-0.095525861770833	0	1	0.5	-0.00202931422421547	-0.095525861770833	10	20000	A9	1440	1440	0	300	0.2	LAT	LAT
152	8	0.0120095909388889	-0.0186035638194444	0	1	1	0.0120095909388889	-0.0186035638194444	FGr	20000	A9	1440	1440	0	300	0.2	LAT	LAT
153	9	0.0458788875361111	0.320783884618056	0	0.5	0	0.0458788875361111	0.320783884618056	NoCorrection	20000	A9	1440	1440	0	300	0.2	LAT	LAT
154	10	0.00390952494475194	0.00209457815779317	0	0	1	0.00390952494475194	0.00209457815779317	10	20000	A9	1440	1440	0	300	0.2	LAT	PS
155	11	0.00300710204326776	0.00180171616319442	0	0	1	0.00300710204326776	0.00180171616319442	FGr	20000	A9	1440	1440	0	300	0.2	LAT	PS
156	12	0.00289013779359568	0.000350078339120355	0	0.5	1	0.00289013779359568	0.000350078339120355	NoCorrection	20000	A9	1440	1440	0	300	0.2	LAT	PS
157	13	-0.00938877049548611	-0.0527346687847225	0	1	1	-0.00938877049548611	-0.0527346687847225	10	20000	A9	1440	1440	0	300	0.2	PS	LAT
158	14	-0.00500359873472221	-0.0198584077083332	0	1	0.5	-0.00500359873472221	-0.0198584077083332	FGr	20000	A9	1440	1440	0	300	0.2	PS	LAT
159	15	-0.034013689409375	-0.273010159548611	0	0.5	0	-0.034013689409375	-0.273010159548611	NoCorrection	20000	A9	1440	1440	0	300	0.2	PS	LAT
160	16	0.000491619594965279	0.00382008254822539	0	1	0.5	0.000491619594965279	0.00382008254822539	10	20000	A9	1440	1440	0	300	0.2	PS	PS
161	17	-0.000386581125347221	0.00319408408371915	0	1	0.5	-0.000386581125347221	0.00319408408371915	FGr	20000	A9	1440	1440	0	300	0.2	PS	PS
162	18	-0.00127650612447916	-0.00711821894097219	0	0	0.5	-0.00127650612447916	-0.00711821894097219	NoCorrection	20000	A9	1440	1440	0	300	0.2	PS	PS
163	1	-0.0661755051555554	0.116049268194444	0	0	1	-0.0661755051555554	0.116049268194444	10	20000	A10	1440	1440	0	300	0.2	DIAG	LAT
164	2	-0.0749634070739584	0.110996007048611	0	1	0	-0.0749634070739584	0.110996007048611	FGr	20000	A10	1440	1440	0	300	0.2	DIAG	LAT
165	3	-0.0122358582453471	0.655076823923611	0	1	0	-0.0122358582453471	0.655076823923611	NoCorrection	20000	A10	1440	1440	0	300	0.2	DIAG	LAT
