	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
132	36	-0.0111276129442999	0.0292580943999999	0	0.594	0.59	-0.0111276129442999	0.0292580943999999	ID	23600	-0.544487752476765	0.557209705301755	D3	C1	1000	1000	0	0.5	23600	
133	37	0.0540859334115997	0.0717603948000001	0	0.102	0.324	0.0540859334115997	0.0717603948000001	1	38200	1.71871697927565	0.959890915809353	D3	C1	1000	1000	0	0.5	38200	
134	38	0.1151162449898	0.547746788	0	0.002	0	0.1151162449898	0.547746788	FGr	38200	3.5205793026242	6.8391078109116	D3	C1	1000	1000	0	0.5	38200	
135	39	0.526347320514	2.622315816	0	0	0	0.526347320514	2.622315816	NoCorrection	38200	10.0665290789404	20.0092423339931	D3	C1	1000	1000	0	0.5	38200	
136	40	0.0240798206051999	-0.10929805285	0	0.408	0.094	0.0240798206051999	-0.10929805285	ID	38200	0.831971061835176	-1.63777769896423	D3	C1	1000	1000	0	0.5	38200	
137	41	0.0721119768605	0.20980007945	0	0.033	0.021	0.0721119768605	0.20980007945	1	61800	2.04103008366853	2.35373504330914	D3	C1	1000	1000	0	0.5	61800	
138	42	0.1108750284175	0.44754957275	0	0.001	0	0.1108750284175	0.44754957275	FGr	61800	3.01123332823405	5.1966523501016	D3	C1	1000	1000	0	0.5	61800	
139	43	0.543262561634799	2.79852466	0	0	0	0.543262561634799	2.79852466	NoCorrection	61800	10.740369958154	22.3458781411087	D3	C1	1000	1000	0	0.5	61800	
140	44	0.05916684669255	0.0356855708499999	0	0.083	0.674	0.05916684669255	0.0356855708499999	ID	61800	1.70241156629691	0.424367726690627	D3	C1	1000	1000	0	0.5	61800	
141	45	0.0181385327072299	0.1568551702	0	0.684	0.133	0.0181385327072299	0.1568551702	1	1e+05	0.420287781365488	1.46859478745551	D3	C1	1000	1000	0	0.5	1e+05	
142	46	0.045627510684098	0.3044652134	0	0.319	0.004	0.045627510684098	0.3044652134	FGr	1e+05	1.01618974009552	2.98539368147659	D3	C1	1000	1000	0	0.5	1e+05	
143	47	0.5067370310505	3.0986514855	0	0	0	0.5067370310505	3.0986514855	NoCorrection	1e+05	9.79765760690585	22.9476945476115	D3	C1	1000	1000	0	0.5	1e+05	
144	48	0.0146145020450999	0.0568586418499993	0	0.757	0.582	0.0146145020450999	0.0568586418499993	ID	1e+05	0.330298989425389	0.527661574368978	D3	C1	1000	1000	0	0.5	1e+05	
145	1	0.753094255	2.5523579	0	0.01	0.005	0.753094255	2.5523579	1	500	2.24090115317454	2.59852264295897	D4	C1	1000	1000	0	0.5	500	
146	2	0.6723138935	2.26956765	0	0.016	0.004	0.6723138935	2.26956765	FGr	500	2.13861860907025	2.55013792074547	D4	C1	1000	1000	0	0.5	500	
147	3	0.758295688	2.42419615	0	0.009	0.01	0.758295688	2.42419615	NoCorrection	500	2.31076158489139	2.45981907386083	D4	C1	1000	1000	0	0.5	500	
148	4	-0.000152638830000001	5.72267499999979e-05	0	0.954	0.994	-0.000152638830000001	5.72267499999979e-05	ID	500	-0.0479946642040205	0.00905120402141892	D4	C1	1000	1000	0	0.5	500	
149	5	1.127648491	2.807101605	0	0.002	0	1.127648491	2.807101605	1	810	2.87353216057301	3.24188187725491	D4	C1	1000	1000	0	0.5	810	
150	6	0.93814170455	2.609639065	0	0.006	0	0.93814170455	2.609639065	FGr	810	2.69202281226673	3.203383683182	D4	C1	1000	1000	0	0.5	810	
151	7	1.0821363323	3.2367869	0	0.001	0	1.0821363323	3.2367869	NoCorrection	810	2.81308360997674	3.58425320997572	D4	C1	1000	1000	0	0.5	810	
152	8	-0.003241887204	-0.00867389655000005	0	0.459	0.312	-0.003241887204	-0.00867389655000005	ID	810	-0.749865224923585	-1.03739594106792	D4	C1	1000	1000	0	0.5	810	
153	9	0.475910375979999	1.818041665	0	0.133	0.003	0.475910375979999	1.818041665	1	1320	1.50828177734162	2.8874996743928	D4	C1	1000	1000	0	0.5	1320	
