	V1	error	rep	config	gwas_size	test_size	L	type
1769	17	0.790615285309777	D74	C1	1000	1000	3400	PC1
1770	18	0.671883631090091	D74	C1	1000	1000	5500	PC1
1771	19	0.385043132311956	D74	C1	1000	1000	9000	PC1
1772	20	0.281923250108025	D74	C1	1000	1000	14600	PC1
1773	21	0.178929232321488	D74	C1	1000	1000	23600	PC1
1774	22	0.111964442980584	D74	C1	1000	1000	38200	PC1
1775	23	0.0711227939240485	D74	C1	1000	1000	61800	PC1
1776	24	0.0461959132270003	D74	C1	1000	1000	1e+05	PC1
1777	1	0.964948608789276	D75	C1	1000	1000	500	FGr
1778	2	0.922056520368939	D75	C1	1000	1000	810	FGr
1779	3	0.870481536731014	D75	C1	1000	1000	1320	FGr
1780	4	0.794834066215847	D75	C1	1000	1000	2100	FGr
1781	5	0.73861797195094	D75	C1	1000	1000	3400	FGr
1782	6	0.703267297314675	D75	C1	1000	1000	5500	FGr
1783	7	0.560881345999916	D75	C1	1000	1000	9000	FGr
1784	8	0.405530014628329	D75	C1	1000	1000	14600	FGr
1785	9	0.296686485171723	D75	C1	1000	1000	23600	FGr
1786	10	0.21337136090857	D75	C1	1000	1000	38200	FGr
1787	11	0.146832439578033	D75	C1	1000	1000	61800	FGr
1788	12	0.0944877270191322	D75	C1	1000	1000	1e+05	FGr
1789	13	0.999838705818035	D75	C1	1000	1000	500	PC1
1790	14	0.999009206734823	D75	C1	1000	1000	810	PC1
1791	15	0.997373683872572	D75	C1	1000	1000	1320	PC1
1792	16	0.934211735866977	D75	C1	1000	1000	2100	PC1
1793	17	0.971844669956173	D75	C1	1000	1000	3400	PC1
1794	18	0.628704072057372	D75	C1	1000	1000	5500	PC1
1795	19	0.423584268622709	D75	C1	1000	1000	9000	PC1
1796	20	0.29208578297927	D75	C1	1000	1000	14600	PC1
1797	21	0.173016924082038	D75	C1	1000	1000	23600	PC1
1798	22	0.116337110954788	D75	C1	1000	1000	38200	PC1
1799	23	0.0732246071968611	D75	C1	1000	1000	61800	PC1
1800	24	0.0427942593152809	D75	C1	1000	1000	1e+05	PC1
1801	1	0.985542646766658	D76	C1	1000	1000	500	FGr
1802	2	0.885740469151615	D76	C1	1000	1000	810	FGr
1803	3	0.899929278126757	D76	C1	1000	1000	1320	FGr
1804	4	0.828399477564002	D76	C1	1000	1000	2100	FGr
1805	5	0.738489739966797	D76	C1	1000	1000	3400	FGr
1806	6	0.672622700356243	D76	C1	1000	1000	5500	FGr
1807	7	0.518923826151228	D76	C1	1000	1000	9000	FGr
1808	8	0.385801433647693	D76	C1	1000	1000	14600	FGr
1809	9	0.311730727135305	D76	C1	1000	1000	23600	FGr
1810	10	0.194543874068056	D76	C1	1000	1000	38200	FGr
1811	11	0.14084500081995	D76	C1	1000	1000	61800	FGr
1812	12	0.085494420570352	D76	C1	1000	1000	1e+05	FGr
1813	13	0.988403822456717	D76	C1	1000	1000	500	PC1
1814	14	0.994862323294425	D76	C1	1000	1000	810	PC1
1815	15	0.999910519461244	D76	C1	1000	1000	1320	PC1
1816	16	0.999999877594094	D76	C1	1000	1000	2100	PC1
1817	17	0.81861788078213	D76	C1	1000	1000	3400	PC1
1818	18	0.589885679382449	D76	C1	1000	1000	5500	PC1
1819	19	0.418259434872504	D76	C1	1000	1000	9000	PC1
1820	20	0.289098202952987	D76	C1	1000	1000	14600	PC1
1821	21	0.189556557574081	D76	C1	1000	1000	23600	PC1
1822	22	0.109904325088721	D76	C1	1000	1000	38200	PC1
1823	23	0.0683458706246203	D76	C1	1000	1000	61800	PC1
1824	24	0.0470711623409993	D76	C1	1000	1000	1e+05	PC1
1825	1	0.962021789554981	D77	C1	1000	1000	500	FGr
1826	2	0.915303868700182	D77	C1	1000	1000	810	FGr
1827	3	0.850538322322347	D77	C1	1000	1000	1320	FGr
1828	4	0.803657877582841	D77	C1	1000	1000	2100	FGr
1829	5	0.76024814511322	D77	C1	1000	1000	3400	FGr
1830	6	0.624218974706363	D77	C1	1000	1000	5500	FGr
1831	7	0.526716792561967	D77	C1	1000	1000	9000	FGr
1832	8	0.376446164553506	D77	C1	1000	1000	14600	FGr
1833	9	0.317482965359483	D77	C1	1000	1000	23600	FGr
1834	10	0.201787594228377	D77	C1	1000	1000	38200	FGr
1835	11	0.135198120129656	D77	C1	1000	1000	61800	FGr
1836	12	0.0950672723677345	D77	C1	1000	1000	1e+05	FGr
1837	13	0.976889191225359	D77	C1	1000	1000	500	PC1
1838	14	0.999166196249741	D77	C1	1000	1000	810	PC1
1839	15	0.999528055916967	D77	C1	1000	1000	1320	PC1
1840	16	0.999017282182015	D77	C1	1000	1000	2100	PC1
1841	17	0.853895230667858	D77	C1	1000	1000	3400	PC1
1842	18	0.58986885200187	D77	C1	1000	1000	5500	PC1
1843	19	0.465341528556048	D77	C1	1000	1000	9000	PC1
1844	20	0.255984496660195	D77	C1	1000	1000	14600	PC1
1845	21	0.167335140153142	D77	C1	1000	1000	23600	PC1
1846	22	0.123437528898457	D77	C1	1000	1000	38200	PC1
1847	23	0.0673353798175253	D77	C1	1000	1000	61800	PC1
1848	24	0.0455759382347301	D77	C1	1000	1000	1e+05	PC1
1849	1	0.962357075878691	D78	C1	1000	1000	500	FGr
1850	2	0.934139092706655	D78	C1	1000	1000	810	FGr
1851	3	0.85625460744645	D78	C1	1000	1000	1320	FGr
1852	4	0.806848953326715	D78	C1	1000	1000	2100	FGr
1853	5	0.72541602979846	D78	C1	1000	1000	3400	FGr
1854	6	0.603041075773151	D78	C1	1000	1000	5500	FGr
1855	7	0.548177786725277	D78	C1	1000	1000	9000	FGr
1856	8	0.372114225706445	D78	C1	1000	1000	14600	FGr
1857	9	0.314588781856904	D78	C1	1000	1000	23600	FGr
1858	10	0.200424918732908	D78	C1	1000	1000	38200	FGr
1859	11	0.131215482626842	D78	C1	1000	1000	61800	FGr
1860	12	0.0881677094261974	D78	C1	1000	1000	1e+05	FGr
1861	13	0.998489656956824	D78	C1	1000	1000	500	PC1
1862	14	0.998334825916469	D78	C1	1000	1000	810	PC1
1863	15	0.956352896965046	D78	C1	1000	1000	1320	PC1
1864	16	0.995368028780893	D78	C1	1000	1000	2100	PC1
1865	17	0.831996050548786	D78	C1	1000	1000	3400	PC1
1866	18	0.639513459924203	D78	C1	1000	1000	5500	PC1
1867	19	0.440555438498902	D78	C1	1000	1000	9000	PC1
1868	20	0.283544296574291	D78	C1	1000	1000	14600	PC1
1869	21	0.18248819402995	D78	C1	1000	1000	23600	PC1
1870	22	0.1151295514502	D78	C1	1000	1000	38200	PC1
1871	23	0.0711656076718253	D78	C1	1000	1000	61800	PC1
1872	24	0.0457344389489526	D78	C1	1000	1000	1e+05	PC1
1873	1	0.944158436082066	D79	C1	1000	1000	500	FGr
1874	2	0.897238198579277	D79	C1	1000	1000	810	FGr
1875	3	0.914711484880778	D79	C1	1000	1000	1320	FGr
1876	4	0.796951390444423	D79	C1	1000	1000	2100	FGr
1877	5	0.753095064712406	D79	C1	1000	1000	3400	FGr
1878	6	0.66810298738623	D79	C1	1000	1000	5500	FGr
1879	7	0.508583744824454	D79	C1	1000	1000	9000	FGr
1880	8	0.376231473062823	D79	C1	1000	1000	14600	FGr
1881	9	0.266401872408136	D79	C1	1000	1000	23600	FGr
1882	10	0.198229028294898	D79	C1	1000	1000	38200	FGr
1883	11	0.140014386303476	D79	C1	1000	1000	61800	FGr
1884	12	0.0849692870191106	D79	C1	1000	1000	1e+05	FGr
1885	13	0.993801421083345	D79	C1	1000	1000	500	PC1
1886	14	0.996974468777446	D79	C1	1000	1000	810	PC1
1887	15	0.992026776364828	D79	C1	1000	1000	1320	PC1
1888	16	0.918079252710813	D79	C1	1000	1000	2100	PC1
1889	17	0.949933633342341	D79	C1	1000	1000	3400	PC1
1890	18	0.589970923857272	D79	C1	1000	1000	5500	PC1
1891	19	0.408155603382361	D79	C1	1000	1000	9000	PC1
1892	20	0.292035593746569	D79	C1	1000	1000	14600	PC1
1893	21	0.182426550803192	D79	C1	1000	1000	23600	PC1
1894	22	0.123110903194233	D79	C1	1000	1000	38200	PC1
1895	23	0.0717315394027831	D79	C1	1000	1000	61800	PC1
1896	24	0.0442691131337369	D79	C1	1000	1000	1e+05	PC1
1897	1	0.950137686678595	D80	C1	1000	1000	500	FGr
1898	2	0.911581611530922	D80	C1	1000	1000	810	FGr
1899	3	0.88436749384063	D80	C1	1000	1000	1320	FGr
1900	4	0.845411003269819	D80	C1	1000	1000	2100	FGr
1901	5	0.750471021132916	D80	C1	1000	1000	3400	FGr
1902	6	0.628870186062755	D80	C1	1000	1000	5500	FGr
1903	7	0.538037396427391	D80	C1	1000	1000	9000	FGr
1904	8	0.403237858544306	D80	C1	1000	1000	14600	FGr
1905	9	0.299809758238517	D80	C1	1000	1000	23600	FGr
1906	10	0.224143217287229	D80	C1	1000	1000	38200	FGr
1907	11	0.140475092230216	D80	C1	1000	1000	61800	FGr
1908	12	0.0942844269000395	D80	C1	1000	1000	1e+05	FGr
1909	13	0.9762531409485	D80	C1	1000	1000	500	PC1
1910	14	0.995643704852802	D80	C1	1000	1000	810	PC1
1911	15	0.997368645765225	D80	C1	1000	1000	1320	PC1
1912	16	0.999461516807447	D80	C1	1000	1000	2100	PC1
1913	17	0.785107789674465	D80	C1	1000	1000	3400	PC1
1914	18	0.716069463758368	D80	C1	1000	1000	5500	PC1
1915	19	0.397718908328411	D80	C1	1000	1000	9000	PC1
1916	20	0.279888783300733	D80	C1	1000	1000	14600	PC1
1917	21	0.180162424795356	D80	C1	1000	1000	23600	PC1
1918	22	0.114290604979918	D80	C1	1000	1000	38200	PC1
1919	23	0.0723557905306563	D80	C1	1000	1000	61800	PC1
1920	24	0.0431568735432585	D80	C1	1000	1000	1e+05	PC1
1921	1	0.959540864864547	D81	C1	1000	1000	500	FGr
1922	2	0.948644740298351	D81	C1	1000	1000	810	FGr
1923	3	0.902207485087094	D81	C1	1000	1000	1320	FGr
1924	4	0.825688280366797	D81	C1	1000	1000	2100	FGr
1925	5	0.748727542871803	D81	C1	1000	1000	3400	FGr
1926	6	0.624677219623125	D81	C1	1000	1000	5500	FGr
1927	7	0.535212025123912	D81	C1	1000	1000	9000	FGr
1928	8	0.405175795647251	D81	C1	1000	1000	14600	FGr
1929	9	0.279626358074751	D81	C1	1000	1000	23600	FGr
1930	10	0.200611452314948	D81	C1	1000	1000	38200	FGr
1931	11	0.133579480579811	D81	C1	1000	1000	61800	FGr
1932	12	0.0837074766675086	D81	C1	1000	1000	1e+05	FGr
1933	13	0.999706307666	D81	C1	1000	1000	500	PC1
1934	14	0.999988069169683	D81	C1	1000	1000	810	PC1
1935	15	0.998908663073984	D81	C1	1000	1000	1320	PC1
1936	16	0.95407329152612	D81	C1	1000	1000	2100	PC1
1937	17	0.865379092244011	D81	C1	1000	1000	3400	PC1
1938	18	0.553899887171753	D81	C1	1000	1000	5500	PC1
1939	19	0.407108617007763	D81	C1	1000	1000	9000	PC1
1940	20	0.2926440239817	D81	C1	1000	1000	14600	PC1
1941	21	0.175680563236464	D81	C1	1000	1000	23600	PC1
1942	22	0.103571262901074	D81	C1	1000	1000	38200	PC1
1943	23	0.0700356421812264	D81	C1	1000	1000	61800	PC1
1944	24	0.0453753064631225	D81	C1	1000	1000	1e+05	PC1
1945	1	0.956381369174573	D82	C1	1000	1000	500	FGr
1946	2	0.959031871381121	D82	C1	1000	1000	810	FGr
1947	3	0.870498699760997	D82	C1	1000	1000	1320	FGr
1948	4	0.805058069077853	D82	C1	1000	1000	2100	FGr
1949	5	0.733517649759705	D82	C1	1000	1000	3400	FGr
1950	6	0.659410047832329	D82	C1	1000	1000	5500	FGr
1951	7	0.564414158276947	D82	C1	1000	1000	9000	FGr
1952	8	0.406568869798222	D82	C1	1000	1000	14600	FGr
1953	9	0.305189521713923	D82	C1	1000	1000	23600	FGr
1954	10	0.204671329291492	D82	C1	1000	1000	38200	FGr
1955	11	0.144783798730439	D82	C1	1000	1000	61800	FGr
1956	12	0.089938131733877	D82	C1	1000	1000	1e+05	FGr
1957	13	0.999979408966046	D82	C1	1000	1000	500	PC1
1958	14	0.987750943596537	D82	C1	1000	1000	810	PC1
1959	15	0.998728914311317	D82	C1	1000	1000	1320	PC1
1960	16	0.978435943645623	D82	C1	1000	1000	2100	PC1
1961	17	0.911201360710449	D82	C1	1000	1000	3400	PC1
1962	18	0.636882836400137	D82	C1	1000	1000	5500	PC1
1963	19	0.42481717966388	D82	C1	1000	1000	9000	PC1
1964	20	0.276528802425352	D82	C1	1000	1000	14600	PC1
1965	21	0.185258421256138	D82	C1	1000	1000	23600	PC1
1966	22	0.11573466704645	D82	C1	1000	1000	38200	PC1
1967	23	0.0716378829280631	D82	C1	1000	1000	61800	PC1
1968	24	0.0466240652473959	D82	C1	1000	1000	1e+05	PC1
1969	1	0.963529606839419	D83	C1	1000	1000	500	FGr
1970	2	0.927269632115699	D83	C1	1000	1000	810	FGr
1971	3	0.87421458884673	D83	C1	1000	1000	1320	FGr
1972	4	0.856932269824977	D83	C1	1000	1000	2100	FGr
1973	5	0.755286920227144	D83	C1	1000	1000	3400	FGr
1974	6	0.638760683831459	D83	C1	1000	1000	5500	FGr
1975	7	0.563557125875349	D83	C1	1000	1000	9000	FGr
1976	8	0.408514864063151	D83	C1	1000	1000	14600	FGr
1977	9	0.29806396412119	D83	C1	1000	1000	23600	FGr
1978	10	0.232042371842365	D83	C1	1000	1000	38200	FGr
1979	11	0.142840765407069	D83	C1	1000	1000	61800	FGr
1980	12	0.101101058593663	D83	C1	1000	1000	1e+05	FGr
1981	13	0.997214471421193	D83	C1	1000	1000	500	PC1
1982	14	0.998752480351306	D83	C1	1000	1000	810	PC1
1983	15	0.994943744274751	D83	C1	1000	1000	1320	PC1
1984	16	0.969857240481705	D83	C1	1000	1000	2100	PC1
1985	17	0.999151259803271	D83	C1	1000	1000	3400	PC1
1986	18	0.645344425849327	D83	C1	1000	1000	5500	PC1
1987	19	0.408265848812775	D83	C1	1000	1000	9000	PC1
1988	20	0.257477147024419	D83	C1	1000	1000	14600	PC1
1989	21	0.18636733170338	D83	C1	1000	1000	23600	PC1
1990	22	0.114721348125896	D83	C1	1000	1000	38200	PC1
1991	23	0.0692979210887134	D83	C1	1000	1000	61800	PC1
1992	24	0.0440083872357905	D83	C1	1000	1000	1e+05	PC1
1993	1	0.967615066842594	D84	C1	1000	1000	500	FGr
1994	2	0.91611375283735	D84	C1	1000	1000	810	FGr
1995	3	0.911651478199696	D84	C1	1000	1000	1320	FGr
1996	4	0.813242027991982	D84	C1	1000	1000	2100	FGr
1997	5	0.788809902284629	D84	C1	1000	1000	3400	FGr
1998	6	0.650394527256025	D84	C1	1000	1000	5500	FGr
1999	7	0.492838551630871	D84	C1	1000	1000	9000	FGr
2000	8	0.435508287327897	D84	C1	1000	1000	14600	FGr
2001	9	0.289977906370899	D84	C1	1000	1000	23600	FGr
2002	10	0.206625174161676	D84	C1	1000	1000	38200	FGr
2003	11	0.142987778440854	D84	C1	1000	1000	61800	FGr
2004	12	0.0906995968385695	D84	C1	1000	1000	1e+05	FGr
2005	13	0.998979751857055	D84	C1	1000	1000	500	PC1
2006	14	0.999213185221215	D84	C1	1000	1000	810	PC1
2007	15	0.997838211631711	D84	C1	1000	1000	1320	PC1
2008	16	0.993015665971266	D84	C1	1000	1000	2100	PC1
2009	17	0.793593228124801	D84	C1	1000	1000	3400	PC1
2010	18	0.635549615987944	D84	C1	1000	1000	5500	PC1
2011	19	0.429580098046937	D84	C1	1000	1000	9000	PC1
2012	20	0.292243506556645	D84	C1	1000	1000	14600	PC1
2013	21	0.200239025007923	D84	C1	1000	1000	23600	PC1
2014	22	0.105163300392786	D84	C1	1000	1000	38200	PC1
2015	23	0.0730321103160846	D84	C1	1000	1000	61800	PC1
2016	24	0.042975880707937	D84	C1	1000	1000	1e+05	PC1
2017	1	0.971767359407618	D85	C1	1000	1000	500	FGr
2018	2	0.909320310246811	D85	C1	1000	1000	810	FGr
2019	3	0.932056474411675	D85	C1	1000	1000	1320	FGr
2020	4	0.820340352525854	D85	C1	1000	1000	2100	FGr
2021	5	0.717585063620709	D85	C1	1000	1000	3400	FGr
2022	6	0.667522873703895	D85	C1	1000	1000	5500	FGr
2023	7	0.566254685047132	D85	C1	1000	1000	9000	FGr
2024	8	0.414572808550064	D85	C1	1000	1000	14600	FGr
2025	9	0.290449787369081	D85	C1	1000	1000	23600	FGr
2026	10	0.218242501171326	D85	C1	1000	1000	38200	FGr
2027	11	0.137322646215093	D85	C1	1000	1000	61800	FGr
2028	12	0.0955872841909933	D85	C1	1000	1000	1e+05	FGr
2029	13	0.983351020115892	D85	C1	1000	1000	500	PC1
2030	14	0.996065203055351	D85	C1	1000	1000	810	PC1
2031	15	0.983460717627242	D85	C1	1000	1000	1320	PC1
2032	16	0.921379418339346	D85	C1	1000	1000	2100	PC1
2033	17	0.831588321781131	D85	C1	1000	1000	3400	PC1
2034	18	0.632899169011593	D85	C1	1000	1000	5500	PC1
2035	19	0.451634063166686	D85	C1	1000	1000	9000	PC1
2036	20	0.286164856456927	D85	C1	1000	1000	14600	PC1
2037	21	0.184709942870564	D85	C1	1000	1000	23600	PC1
2038	22	0.119586994198351	D85	C1	1000	1000	38200	PC1
2039	23	0.0791129070665314	D85	C1	1000	1000	61800	PC1
2040	24	0.0482619015896042	D85	C1	1000	1000	1e+05	PC1
2041	1	0.974199530992122	D86	C1	1000	1000	500	FGr
2042	2	0.945238287698362	D86	C1	1000	1000	810	FGr
2043	3	0.867606996858262	D86	C1	1000	1000	1320	FGr
2044	4	0.844071255092742	D86	C1	1000	1000	2100	FGr
2045	5	0.758866703336928	D86	C1	1000	1000	3400	FGr
2046	6	0.64391196872878	D86	C1	1000	1000	5500	FGr
2047	7	0.501862220631117	D86	C1	1000	1000	9000	FGr
2048	8	0.389710102754206	D86	C1	1000	1000	14600	FGr
2049	9	0.314930734411538	D86	C1	1000	1000	23600	FGr
2050	10	0.200486153821987	D86	C1	1000	1000	38200	FGr
2051	11	0.144291646868952	D86	C1	1000	1000	61800	FGr
2052	12	0.0924005527313472	D86	C1	1000	1000	1e+05	FGr
2053	13	0.999199163845214	D86	C1	1000	1000	500	PC1
2054	14	0.989024063407361	D86	C1	1000	1000	810	PC1
2055	15	0.99721310696313	D86	C1	1000	1000	1320	PC1
2056	16	0.950457195415366	D86	C1	1000	1000	2100	PC1
2057	17	0.874310557336787	D86	C1	1000	1000	3400	PC1
2058	18	0.677262540355835	D86	C1	1000	1000	5500	PC1
2059	19	0.442539990222217	D86	C1	1000	1000	9000	PC1
2060	20	0.286511945787233	D86	C1	1000	1000	14600	PC1
2061	21	0.192125088486121	D86	C1	1000	1000	23600	PC1
2062	22	0.123890257934475	D86	C1	1000	1000	38200	PC1
2063	23	0.0761719007058269	D86	C1	1000	1000	61800	PC1
2064	24	0.0491403520643922	D86	C1	1000	1000	1e+05	PC1
2065	1	0.920661855914727	D87	C1	1000	1000	500	FGr
2066	2	0.903414671899032	D87	C1	1000	1000	810	FGr
2067	3	0.904209349879932	D87	C1	1000	1000	1320	FGr
2068	4	0.810809597780112	D87	C1	1000	1000	2100	FGr
2069	5	0.715616336367396	D87	C1	1000	1000	3400	FGr
2070	6	0.653221759132442	D87	C1	1000	1000	5500	FGr
2071	7	0.512827589241359	D87	C1	1000	1000	9000	FGr
2072	8	0.424091947668224	D87	C1	1000	1000	14600	FGr
2073	9	0.295093040496193	D87	C1	1000	1000	23600	FGr
2074	10	0.199378766184226	D87	C1	1000	1000	38200	FGr
2075	11	0.138631011076081	D87	C1	1000	1000	61800	FGr
2076	12	0.0937195309696854	D87	C1	1000	1000	1e+05	FGr
2077	13	0.999901525278164	D87	C1	1000	1000	500	PC1
2078	14	0.99882692150888	D87	C1	1000	1000	810	PC1
2079	15	0.949403811469615	D87	C1	1000	1000	1320	PC1
2080	16	0.979677589936488	D87	C1	1000	1000	2100	PC1
2081	17	0.998254862439355	D87	C1	1000	1000	3400	PC1
2082	18	0.640633447555359	D87	C1	1000	1000	5500	PC1
2083	19	0.427731405357545	D87	C1	1000	1000	9000	PC1
2084	20	0.264123867371163	D87	C1	1000	1000	14600	PC1
2085	21	0.163643047702054	D87	C1	1000	1000	23600	PC1
2086	22	0.108595897588232	D87	C1	1000	1000	38200	PC1
2087	23	0.0717185514633288	D87	C1	1000	1000	61800	PC1
2088	24	0.0429136289081122	D87	C1	1000	1000	1e+05	PC1
2089	1	0.964748963475551	D88	C1	1000	1000	500	FGr
2090	2	0.88866661831935	D88	C1	1000	1000	810	FGr
2091	3	0.84005069291252	D88	C1	1000	1000	1320	FGr
2092	4	0.793993744740011	D88	C1	1000	1000	2100	FGr
2093	5	0.758956839370755	D88	C1	1000	1000	3400	FGr
2094	6	0.648459273714853	D88	C1	1000	1000	5500	FGr
2095	7	0.549367392903271	D88	C1	1000	1000	9000	FGr
2096	8	0.444752997910393	D88	C1	1000	1000	14600	FGr
2097	9	0.299366598554375	D88	C1	1000	1000	23600	FGr
2098	10	0.214900632672552	D88	C1	1000	1000	38200	FGr
2099	11	0.155055772892734	D88	C1	1000	1000	61800	FGr
2100	12	0.0976687610242792	D88	C1	1000	1000	1e+05	FGr
2101	13	0.993937826251071	D88	C1	1000	1000	500	PC1
2102	14	0.997457743189467	D88	C1	1000	1000	810	PC1
2103	15	0.999180217538626	D88	C1	1000	1000	1320	PC1
2104	16	0.997306042379392	D88	C1	1000	1000	2100	PC1
2105	17	0.955032413075914	D88	C1	1000	1000	3400	PC1
2106	18	0.666334451090617	D88	C1	1000	1000	5500	PC1
2107	19	0.465052029306811	D88	C1	1000	1000	9000	PC1
2108	20	0.290677155642589	D88	C1	1000	1000	14600	PC1
2109	21	0.178608518845146	D88	C1	1000	1000	23600	PC1
2110	22	0.115269298225789	D88	C1	1000	1000	38200	PC1
2111	23	0.0713146613775925	D88	C1	1000	1000	61800	PC1
2112	24	0.048270910093393	D88	C1	1000	1000	1e+05	PC1
2113	1	0.950482454333783	D89	C1	1000	1000	500	FGr
2114	2	0.913062032420456	D89	C1	1000	1000	810	FGr
2115	3	0.87370707187239	D89	C1	1000	1000	1320	FGr
2116	4	0.850549301607451	D89	C1	1000	1000	2100	FGr
2117	5	0.722798154531047	D89	C1	1000	1000	3400	FGr
2118	6	0.656484276550932	D89	C1	1000	1000	5500	FGr
2119	7	0.503688778703244	D89	C1	1000	1000	9000	FGr
2120	8	0.402542129814126	D89	C1	1000	1000	14600	FGr
2121	9	0.298292407166908	D89	C1	1000	1000	23600	FGr
2122	10	0.197467325536398	D89	C1	1000	1000	38200	FGr
2123	11	0.129037575050692	D89	C1	1000	1000	61800	FGr
2124	12	0.0878425824321857	D89	C1	1000	1000	1e+05	FGr
2125	13	0.995914296529912	D89	C1	1000	1000	500	PC1
2126	14	0.983206389916945	D89	C1	1000	1000	810	PC1
2127	15	0.997603218066634	D89	C1	1000	1000	1320	PC1
2128	16	0.973463919592879	D89	C1	1000	1000	2100	PC1
2129	17	0.840926162267892	D89	C1	1000	1000	3400	PC1
2130	18	0.644327031559768	D89	C1	1000	1000	5500	PC1
2131	19	0.451909095119663	D89	C1	1000	1000	9000	PC1
2132	20	0.258332587609539	D89	C1	1000	1000	14600	PC1
2133	21	0.177253869140119	D89	C1	1000	1000	23600	PC1
2134	22	0.115655528959952	D89	C1	1000	1000	38200	PC1
2135	23	0.0778938382752856	D89	C1	1000	1000	61800	PC1
2136	24	0.0477152320012549	D89	C1	1000	1000	1e+05	PC1
2137	1	0.926947723429208	D90	C1	1000	1000	500	FGr
2138	2	0.935710315452012	D90	C1	1000	1000	810	FGr
2139	3	0.891496234944299	D90	C1	1000	1000	1320	FGr
2140	4	0.789055584241356	D90	C1	1000	1000	2100	FGr
2141	5	0.771458855600494	D90	C1	1000	1000	3400	FGr
2142	6	0.671856188774741	D90	C1	1000	1000	5500	FGr
2143	7	0.468434963222733	D90	C1	1000	1000	9000	FGr
2144	8	0.398785560510324	D90	C1	1000	1000	14600	FGr
2145	9	0.29740198506273	D90	C1	1000	1000	23600	FGr
2146	10	0.205316419930592	D90	C1	1000	1000	38200	FGr
2147	11	0.138045428978414	D90	C1	1000	1000	61800	FGr
2148	12	0.0817695147992139	D90	C1	1000	1000	1e+05	FGr
2149	13	0.993720323690909	D90	C1	1000	1000	500	PC1
2150	14	0.99873553907658	D90	C1	1000	1000	810	PC1
2151	15	0.94001640580235	D90	C1	1000	1000	1320	PC1
2152	16	0.874790961558919	D90	C1	1000	1000	2100	PC1
2153	17	0.946141399878082	D90	C1	1000	1000	3400	PC1
2154	18	0.644158430804377	D90	C1	1000	1000	5500	PC1
2155	19	0.427879907504888	D90	C1	1000	1000	9000	PC1
2156	20	0.271859726495934	D90	C1	1000	1000	14600	PC1
2157	21	0.163114660082055	D90	C1	1000	1000	23600	PC1
2158	22	0.104476422176367	D90	C1	1000	1000	38200	PC1
2159	23	0.0657509391784317	D90	C1	1000	1000	61800	PC1
2160	24	0.0438782418247562	D90	C1	1000	1000	1e+05	PC1
2161	1	0.962039144894224	D91	C1	1000	1000	500	FGr
2162	2	0.908049162363128	D91	C1	1000	1000	810	FGr
2163	3	0.875970261189704	D91	C1	1000	1000	1320	FGr
2164	4	0.84637717458427	D91	C1	1000	1000	2100	FGr
2165	5	0.68993961497163	D91	C1	1000	1000	3400	FGr
2166	6	0.647737744021828	D91	C1	1000	1000	5500	FGr
2167	7	0.544739333485862	D91	C1	1000	1000	9000	FGr
2168	8	0.439421716937219	D91	C1	1000	1000	14600	FGr
2169	9	0.279437073547683	D91	C1	1000	1000	23600	FGr
2170	10	0.208652729463773	D91	C1	1000	1000	38200	FGr
2171	11	0.148725388942645	D91	C1	1000	1000	61800	FGr
2172	12	0.0943195759946567	D91	C1	1000	1000	1e+05	FGr
2173	13	0.994817413274617	D91	C1	1000	1000	500	PC1
2174	14	0.999626883099147	D91	C1	1000	1000	810	PC1
2175	15	0.99838873593217	D91	C1	1000	1000	1320	PC1
2176	16	0.983018910938493	D91	C1	1000	1000	2100	PC1
2177	17	0.817554804622655	D91	C1	1000	1000	3400	PC1
2178	18	0.605955978154118	D91	C1	1000	1000	5500	PC1
2179	19	0.457617030238928	D91	C1	1000	1000	9000	PC1
2180	20	0.307483078504767	D91	C1	1000	1000	14600	PC1
2181	21	0.165889541339575	D91	C1	1000	1000	23600	PC1
2182	22	0.120317157993211	D91	C1	1000	1000	38200	PC1
2183	23	0.0740202153080991	D91	C1	1000	1000	61800	PC1
2184	24	0.046325204246323	D91	C1	1000	1000	1e+05	PC1
2185	1	0.942438045171782	D92	C1	1000	1000	500	FGr
2186	2	0.881620841807401	D92	C1	1000	1000	810	FGr
2187	3	0.872976085779215	D92	C1	1000	1000	1320	FGr
2188	4	0.859278063338277	D92	C1	1000	1000	2100	FGr
2189	5	0.760897403951172	D92	C1	1000	1000	3400	FGr
2190	6	0.647037232622379	D92	C1	1000	1000	5500	FGr
2191	7	0.507510576707134	D92	C1	1000	1000	9000	FGr
2192	8	0.398752009165395	D92	C1	1000	1000	14600	FGr
2193	9	0.285203024890742	D92	C1	1000	1000	23600	FGr
2194	10	0.211829864762899	D92	C1	1000	1000	38200	FGr
2195	11	0.121856451180029	D92	C1	1000	1000	61800	FGr
2196	12	0.0900642465543923	D92	C1	1000	1000	1e+05	FGr
2197	13	0.991363690620103	D92	C1	1000	1000	500	PC1
2198	14	0.97857191310875	D92	C1	1000	1000	810	PC1
2199	15	0.97844769321899	D92	C1	1000	1000	1320	PC1
2200	16	0.98954243226981	D92	C1	1000	1000	2100	PC1
2201	17	0.952016690880696	D92	C1	1000	1000	3400	PC1
2202	18	0.664326569068983	D92	C1	1000	1000	5500	PC1
2203	19	0.432208179603951	D92	C1	1000	1000	9000	PC1
