	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
152	32	-9.37486612654372e-05	0.0127270609085648	0	0.8	0	-9.37486612654372e-05	0.0127270609085648	NoCorrection	13000	A3	1440	1440	0	13000		PS	PS
153	33	0.000553554469907426	-0.00371927164158954	0	0.8	0.5	0.000553554469907426	-0.00371927164158954	10	12000	A3	1440	1440	0	12000		PS	PS
154	34	0.000371319543422083	0.00169494593171292	0	0.9	0.9	0.000371319543422083	0.00169494593171292	35	12000	A3	1440	1440	0	12000		PS	PS
155	35	-0.000127597596161248	-0.00925343882716051	0	1	0.2	-0.000127597596161248	-0.00925343882716051	FGr	12000	A3	1440	1440	0	12000		PS	PS
156	36	0.00189263587289739	0.0121207273186728	0	0.4	0	0.00189263587289739	0.0121207273186728	NoCorrection	12000	A3	1440	1440	0	12000		PS	PS
157	37	-0.000122501184799366	0.00677219027584878	0	1	0.5	-0.000122501184799366	0.00677219027584878	10	11000	A3	1440	1440	0	11000		PS	PS
158	38	-0.00114705879295909	0.00430385388695988	0	0.6	0.5	-0.00114705879295909	0.00430385388695988	35	11000	A3	1440	1440	0	11000		PS	PS
159	39	-0.000922635885416657	0.0017559497010031	0	0.7	0.8	-0.000922635885416657	0.0017559497010031	FGr	11000	A3	1440	1440	0	11000		PS	PS
160	40	-0.000328620216917418	0.00619912250192904	0	0.8	0.2	-0.000328620216917418	0.00619912250192904	NoCorrection	11000	A3	1440	1440	0	11000		PS	PS
161	41	-0.00231547967424768	0.00112363783757714	0	0.2	1	-0.00231547967424768	0.00112363783757714	10	10000	A3	1440	1440	0	10000		PS	PS
162	42	-0.00186906953454474	0.000187179197530852	0	0.4	1	-0.00186906953454474	0.000187179197530852	35	10000	A3	1440	1440	0	10000		PS	PS
163	43	-0.00196720765127314	0.0027422828761574	0	0.2	0.7	-0.00196720765127314	0.0027422828761574	FGr	10000	A3	1440	1440	0	10000		PS	PS
164	44	-0.000419502594945979	0.00949227625578702	0	0.8	0.1	-0.000419502594945979	0.00949227625578702	NoCorrection	10000	A3	1440	1440	0	10000		PS	PS
165	45	0.00157484248244599	-0.00550692519097226	0	0.2	0	0.00157484248244599	-0.00550692519097226	10	9000	A3	1440	1440	0	9000		PS	PS
166	46	0.00167399187500001	-0.00194227548996919	0	0.4	0.7	0.00167399187500001	-0.00194227548996919	35	9000	A3	1440	1440	0	9000		PS	PS
167	47	0.00186937790804399	0.000652879303626529	0	0.3	0.8	0.00186937790804399	0.000652879303626529	FGr	9000	A3	1440	1440	0	9000		PS	PS
168	48	0.00124752755121529	-0.00208097106674386	0	0.4	0.6	0.00124752755121529	-0.00208097106674386	NoCorrection	9000	A3	1440	1440	0	9000		PS	PS
169	49	-0.000635214186535492	0.0106231346412037	0	0.7	0	-0.000635214186535492	0.0106231346412037	10	8000	A3	1440	1440	0	8000		PS	PS
170	50	-0.00151050424517746	0.0114974186458333	0	0.4	0.1	-0.00151050424517746	0.0114974186458333	35	8000	A3	1440	1440	0	8000		PS	PS
171	51	-0.00108115776234568	0.00715173312114194	0	0.5	0.3	-0.00108115776234568	0.00715173312114194	FGr	8000	A3	1440	1440	0	8000		PS	PS
172	52	0.000101291825231484	0.0146524936689815	0	1	0	0.000101291825231484	0.0146524936689815	NoCorrection	8000	A3	1440	1440	0	8000		PS	PS
173	53	-0.00222558783622685	-0.000188127710262357	0	0	1	-0.00222558783622685	-0.000188127710262357	10	7000	A3	1440	1440	0	7000		PS	PS
174	54	-0.00286372337692901	0.001874503439429	0	0.2	0.3	-0.00286372337692901	0.001874503439429	35	7000	A3	1440	1440	0	7000		PS	PS
175	55	-0.00279333094890046	-0.0020388055632716	0	0.2	0.8	-0.00279333094890046	-0.0020388055632716	FGr	7000	A3	1440	1440	0	7000		PS	PS
176	56	-0.00233944720466821	0.000716370075231489	0	0.1	0.8	-0.00233944720466821	0.000716370075231489	NoCorrection	7000	A3	1440	1440	0	7000		PS	PS
