	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
158	50	0.00345484230648149	-0.00935391682098766	0	0.197	0.291	0.00345484230648149	-0.00935391682098766	FGr	20000	A3	2160	720	0	300	1	DIAG	PS
159	51	0.00234711409104939	-0.016043136408179	0	0.38	0.065	0.00234711409104939	-0.016043136408179	NoCorrection	20000	A3	2160	720	0	300	1	DIAG	PS
160	52	0.104983153994445	-0.0934973402777778	0	0.065	0.544	0.104983153994445	-0.0934973402777778	10	20000	A3	2160	720	0	300	1	DIAG	LAT
161	53	0.123092724149306	0.0489300458333332	0	0.045	0.783	0.123092724149306	0.0489300458333332	FGr	20000	A3	2160	720	0	300	1	DIAG	LAT
162	54	0.293715429683333	1.56648840145833	0	0	0	0.293715429683333	1.56648840145833	NoCorrection	20000	A3	2160	720	0	300	1	DIAG	LAT
163	1	0.00128342323850152	-0.010040870949074	0	0.681	0.191	0.00128342323850152	-0.010040870949074	10	20000	A4	2160	720	0	300	0.2	PS	PS
164	2	0.000773932541975281	-0.0135982068248456	0	0.812	0.096	0.000773932541975281	-0.0135982068248456	FGr	20000	A4	2160	720	0	300	0.2	PS	PS
165	3	0.000224150884143483	-0.0157469015239197	0	0.944	0.051	0.000224150884143483	-0.0157469015239197	NoCorrection	20000	A4	2160	720	0	300	0.2	PS	PS
166	4	0.0350568364625836	0.101728515277777	0	0.5	0.497	0.0350568364625836	0.101728515277777	10	20000	A4	2160	720	0	300	0.2	PS	LAT
167	5	0.0513401777486113	0.111659236458333	0	0.336	0.452	0.0513401777486113	0.111659236458333	FGr	20000	A4	2160	720	0	300	0.2	PS	LAT
168	6	0.0464409666576394	0.0969755761805557	0	0.354	0.515	0.0464409666576394	0.0969755761805557	NoCorrection	20000	A4	2160	720	0	300	0.2	PS	LAT
169	7	-0.00179913018731094	-0.0056551177276234	0	0.505	0.52	-0.00179913018731094	-0.0056551177276234	10	20000	A4	2160	720	0	300	0.2	LAT	PS
170	8	-0.00122422884818671	0.000593713306327241	0	0.614	0.945	-0.00122422884818671	0.000593713306327241	FGr	20000	A4	2160	720	0	300	0.2	LAT	PS
