	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
3061	1	-0.01473407200999	-0.00303541523	-0.00440868627209021	0.5	0.9	-0.0103253857378998	0.00137327104209021	1	10000	-0.625316798857908	-0.156162361467255	A52	C2	10000	10000	0.3	0.5	300	0
3062	2	-0.0168423477881	-0.00718360423499981	-0.00440868627209021	0.7	0.8	-0.0124336615160098	-0.0027749179629096	FGr	10000	-0.762199948118324	-0.327788320967494	A52	C2	10000	10000	0.3	0.5	300	0
3063	3	-0.0167949796483	-0.00762546060999987	-0.00440868627209021	0.4	0.6	-0.0123862933762098	-0.00321677433790966	NoCorrection	10000	-0.786922520720874	-0.280964811793733	A52	C2	10000	10000	0.3	0.5	300	0
3064	4	-0.0148061513652001	-0.00341623805000015	-0.00440868627209021	0.7	0.9	-0.0103974650931098	0.000992448222090066	ID	10000	-0.924619553953656	-0.164919127091759	A52	C2	10000	10000	0.3	0.5	300	0
3065	5	-0.00239646251134535	0.0155894863500004	-0.00440868627209021	1	0.5	0.00201222376074486	0.0199981726220906	1	10000	-0.152070375785106	0.683799862766741	A52	C2	10000	10000	0.3	0.5	300	-0.1
3066	6	-0.00306815875569961	0.0128296975149997	-0.00440868627209021	1	0.5	0.00134052751639061	0.0172383837870899	FGr	10000	-0.174840071004557	0.721128377112163	A52	C2	10000	10000	0.3	0.5	300	-0.1
3067	7	-0.00304680282584988	0.0117634788000002	-0.00440868627209021	0.9	0.5	0.00136188344624033	0.0161721650720904	NoCorrection	10000	-0.129022488530777	0.517990641687785	A52	C2	10000	10000	0.3	0.5	300	-0.1
3068	8	-0.00249367061705973	0.0162510890200001	-0.00440868627209021	0.9	0.4	0.00191501565503048	0.0206597752920903	ID	10000	-0.137822267682188	0.585574663348415	A52	C2	10000	10000	0.3	0.5	300	-0.1
3069	9	-0.000846179575750118	-0.000387227184999999	-0.00440868627209021	1	1	0.00356250669634009	0.00402145908709021	1	10000	-0.0422091336164966	-0.015050169701125	A52	C2	10000	10000	0.3	0.5	300	0.1
3070	10	-0.00553449112189997	0.027167862485	-0.00440868627209021	0.6	0.4	-0.00112580484980975	0.0315765487570902	FGr	10000	-0.227241721369033	1.19009646321824	A52	C2	10000	10000	0.3	0.5	300	0.1
3071	11	-0.00555987308964994	0.0272968032	-0.00440868627209021	0.9	0.2	-0.00115118681755973	0.0317054894720902	NoCorrection	10000	-0.250738458571622	1.49504476134841	A52	C2	10000	10000	0.3	0.5	300	0.1
3072	12	-0.000904832810949965	-0.00235533270000004	-0.00440868627209021	1	0.7	0.00350385346114025	0.00205335357209018	ID	10000	-0.0402213104231524	-0.0769329938156882	A52	C2	10000	10000	0.3	0.5	300	0.1
3073	13	-0.00065554977730013	-0.000853787574999677	0.0117513306702899	0.9	1	-0.01240688044759	-0.0126051182452896	1	10000	-0.0742613119793314	-0.059853977359458	A52	C2	10000	10000	0.3	0.53	300	0
3074	14	-0.00205734699684901	-0.00709243325500008	0.0117513306702899	0.9	0.7	-0.0138086776671389	-0.01884376392529	FGr	10000	-0.0834249920848377	-0.400556244787072	A52	C2	10000	10000	0.3	0.53	300	0
3075	15	-0.00220570734235019	-0.007504895235	0.0117513306702899	1	0.8	-0.0139570380126401	-0.0192562259052899	NoCorrection	10000	-0.130528236434639	-0.457841207877729	A52	C2	10000	10000	0.3	0.53	300	0
3076	16	-0.000592036151280372	-0.000811143455000308	0.0117513306702899	1	1	-0.0123433668215703	-0.0125624741252902	ID	10000	-0.0235268363964391	-0.0453452113041997	A52	C2	10000	10000	0.3	0.53	300	0
3077	17	0.00842750639490096	-0.00669445525000079	0.0117513306702899	0.8	0.8	-0.00332382427538893	-0.0184457859202907	1	10000	0.472416953866658	-0.233454350428692	A52	C2	10000	10000	0.3	0.53	300	-0.1
