	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
128	8	-0.0400200893599999	0.1946926305	0	0.2	0	-0.0400200893599999	0.1946926305	J10	14600	-1.10001607507586	3.68073798929734	E11	C1	1000	1000	0	0.5	14600	
129	9	0.0267926529667998	0.0816883270000001	0	0.5	0.2	0.0267926529667998	0.0816883270000001	J10	23600	0.997790128126577	1.41339172961497	E11	C1	1000	1000	0	0.5	23600	
130	10	0.0194703566570003	0.0879690757999998	0	0.6	0	0.0194703566570003	0.0879690757999998	J10	38200	0.636940635986202	2.16106748312783	E11	C1	1000	1000	0	0.5	38200	
131	11	0.0730680347278498	0.11415741735	0	0	0.1	0.0730680347278498	0.11415741735	J10	61800	2.56685343824881	1.18550920084291	E11	C1	1000	1000	0	0.5	61800	
132	12	0.0758070393232572	-0.147765365	0	0.1	0.2	0.0758070393232572	-0.147765365	J10	1e+05	1.73222760065872	-1.45461029706591	E11	C1	1000	1000	0	0.5	1e+05	
133	1	0.450912907500002	2.76227675	0	0.4	0	0.450912907500002	2.76227675	J10	500	1.2695945761801	2.63845737685437	E12	C1	1000	1000	0	0.5	500	
134	2	0.226993156999999	3.660565695	0	0.6	0	0.226993156999999	3.660565695	J10	810	0.501739217058055	5.35883973928291	E12	C1	1000	1000	0	0.5	810	
135	3	0.64078609935	2.06974268000001	0	0	0	0.64078609935	2.06974268000001	J10	1320	3.60154697387457	7.1045854717039	E12	C1	1000	1000	0	0.5	1320	
136	4	0.1443072285	1.841593435	0	0.7	0	0.1443072285	1.841593435	J10	2100	0.742567873912501	3.81979432950864	E12	C1	1000	1000	0	0.5	2100	
137	5	0.152224085229999	0.804546425	0	0.2	0	0.152224085229999	0.804546425	J10	3400	1.6387808733655	3.34857781564675	E12	C1	1000	1000	0	0.5	3400	
138	6	0.00327246990000011	0.446476528500002	0	0.9	0	0.00327246990000011	0.446476528500002	J10	5500	0.0624348205807619	4.17484845115579	E12	C1	1000	1000	0	0.5	5500	
139	7	0.0156822826300007	0.101578064499999	0	0.6	0.3	0.0156822826300007	0.101578064499999	J10	9000	0.397399340237743	0.88648184349718	E12	C1	1000	1000	0	0.5	9000	
140	8	-0.0296469174564998	0.1296933355	0	0.5	0.1	-0.0296469174564998	0.1296933355	J10	14600	-1.03648120749763	1.36113904475424	E12	C1	1000	1000	0	0.5	14600	
141	9	0.0385549004573998	0.082797856000001	0	0.3	0	0.0385549004573998	0.082797856000001	J10	23600	1.06414117081924	2.37020213332004	E12	C1	1000	1000	0	0.5	23600	
142	10	-0.00768584274102514	0.166688435749999	0	0.9	0	-0.00768584274102514	0.166688435749999	J10	38200	-0.317196892149529	2.69928500513808	E12	C1	1000	1000	0	0.5	38200	
143	11	-0.0575773848973001	-0.0180025657999999	0	0.2	0.8	-0.0575773848973001	-0.0180025657999999	J10	61800	-1.27771304177376	-0.266370034646264	E12	C1	1000	1000	0	0.5	61800	
144	12	-0.0797573946539003	-0.0896371500500002	0	0.1	0.3	-0.0797573946539003	-0.0896371500500002	J10	1e+05	-1.68534547378095	-1.29573325545029	E12	C1	1000	1000	0	0.5	1e+05	
145	1	1.420796608	4.1934195	0	0.2	0	1.420796608	4.1934195	J10	500	1.46160822270825	2.36889604787045	E13	C1	1000	1000	0	0.5	500	
146	2	0.538671874999999	2.784558875	0	0	0	0.538671874999999	2.784558875	J10	810	2.57085145577002	2.91730678340392	E13	C1	1000	1000	0	0.5	810	
147	3	0.47552213015	1.589192805	0	0	0	0.47552213015	1.589192805	J10	1320	2.69334454155986	3.85626915735359	E13	C1	1000	1000	0	0.5	1320	
148	4	0.521400885000001	2.054826125	0	0	0	0.521400885000001	2.054826125	J10	2100	2.41435500634641	6.20744475086465	E13	C1	1000	1000	0	0.5	2100	
149	5	0.141494689900001	1.03757599	0	0.3	0	0.141494689900001	1.03757599	J10	3400	1.04384202960889	2.52586640617828	E13	C1	1000	1000	0	0.5	3400	
150	6	0.08580779895	0.299986467999999	0	0.2	0.2	0.08580779895	0.299986467999999	J10	5500	1.54811763007797	1.06797262268866	E13	C1	1000	1000	0	0.5	5500	
151	7	0.0498266288770001	0.2899353075	0	0.3	0	0.0498266288770001	0.2899353075	J10	9000	0.961200650008555	4.5233405428696	E13	C1	1000	1000	0	0.5	9000	
152	8	0.0161332525930001	0.0287670200000005	0	0.5	0.8	0.0161332525930001	0.0287670200000005	J10	14600	0.594228909537497	0.400445974376857	E13	C1	1000	1000	0	0.5	14600	
153	9	0.0294390642985	0.129234649000001	0	0.3	0.1	0.0294390642985	0.129234649000001	J10	23600	0.861878848796783	1.6230745569505	E13	C1	1000	1000	0	0.5	23600	
154	10	-0.0199524915513999	-0.0231283397999997	0	0.8	0.6	-0.0199524915513999	-0.0231283397999997	J10	38200	-0.81129883875121	-0.854505633791073	E13	C1	1000	1000	0	0.5	38200	
