	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
95	47	0.67961418016095	4.07996234	0	0	0	0.67961418016095	4.07996234	NoCorrection	1e+05	12.4981951398296	28.9658185380348	E2	C1	1000	1000	0	0.5	1e+05	
96	48	-0.01557349370785	-0.0455237577500007	0	0.732	0.676	-0.01557349370785	-0.0455237577500007	ID	1e+05	-0.343811851101805	-0.422457183631312	E2	C1	1000	1000	0	0.5	1e+05	
97	1	1.768629563	4.83861535	0	0	0	1.768629563	4.83861535	1	500	3.1439246688199	3.71761203069583	E3	C1	1000	1000	0	0.5	500	
98	2	1.4479556395	5.02945549999999	0	0.001	0	1.4479556395	5.02945549999999	FGr	500	2.91391555985151	3.82243481149042	E3	C1	1000	1000	0	0.5	500	
99	3	1.7420067018	4.98480185	0	0.002	0	1.7420067018	4.98480185	NoCorrection	500	3.12538594296396	3.82132855535717	E3	C1	1000	1000	0	0.5	500	
100	4	0.000149088110000007	-0.0044098815	0	0.975	0.577	0.000149088110000007	-0.0044098815	ID	500	0.0321407800122703	-0.608474236463692	E3	C1	1000	1000	0	0.5	500	
101	5	0.552309386749999	3.164772465	0	0.007	0.002	0.552309386749999	3.164772465	1	810	2.43934070276082	3.17969120039286	E3	C1	1000	1000	0	0.5	810	
102	6	0.5236065235	2.782878765	0	0.003	0	0.5236065235	2.782878765	FGr	810	2.44009405378066	3.35331154447838	E3	C1	1000	1000	0	0.5	810	
103	7	0.565701434999999	3.33071986499999	0	0.007	0	0.565701434999999	3.33071986499999	NoCorrection	810	2.41032312356029	3.53337376365435	E3	C1	1000	1000	0	0.5	810	
104	8	0.00848200209999999	-0.00712657075000003	0	0.005	0.418	0.00848200209999999	-0.00712657075000003	ID	810	2.55655449188374	-0.847450302987449	E3	C1	1000	1000	0	0.5	810	
105	9	0.624863332099999	3.813819105	0	0.006	0	0.624863332099999	3.813819105	1	1320	2.62704162478261	5.46867993535031	E3	C1	1000	1000	0	0.5	1320	
106	10	0.4920022204	3.00988922	0	0.004	0	0.4920022204	3.00988922	FGr	1320	2.60857628166452	5.24858902353859	E3	C1	1000	1000	0	0.5	1320	
107	11	0.6228347967	3.80296774499999	0	0.004	0	0.6228347967	3.80296774499999	NoCorrection	1320	2.62232527583106	5.93872124948254	E3	C1	1000	1000	0	0.5	1320	
108	12	0.00327604107500008	0.00611306865000001	0	0.503	0.601	0.00327604107500008	0.00611306865000001	ID	1320	0.653537381209467	0.503028634236884	E3	C1	1000	1000	0	0.5	1320	
109	13	0.717542417499999	3.777263075	0	0	0	0.717542417499999	3.777263075	1	2100	3.50805775688061	6.52382063432737	E3	C1	1000	1000	0	0.5	2100	
110	14	0.511862169300001	2.90043299	0	0.001	0	0.511862169300001	2.90043299	FGr	2100	3.05865625580086	6.33231056687395	E3	C1	1000	1000	0	0.5	2100	
111	15	0.78557486891	4.060295495	0	0	0	0.78557486891	4.060295495	NoCorrection	2100	3.70036287941087	6.69579322038288	E3	C1	1000	1000	0	0.5	2100	
112	16	-0.00377148408499998	-0.0264253478	0	0.587	0.148	-0.00377148408499998	-0.0264253478	ID	2100	-0.561528109677641	-1.44213330716983	E3	C1	1000	1000	0	0.5	2100	
113	17	0.43717576675	2.95011071	0	0	0	0.43717576675	2.95011071	1	3400	3.98049066614918	8.61032743440284	E3	C1	1000	1000	0	0.5	3400	
114	18	0.405923017360001	2.14837644	0	0	0	0.405923017360001	2.14837644	FGr	3400	4.09901988863423	7.5795792051721	E3	C1	1000	1000	0	0.5	3400	
115	19	0.7122985603	3.92015254	0	0	0	0.7122985603	3.92015254	NoCorrection	3400	4.54521808498894	8.63013560520678	E3	C1	1000	1000	0	0.5	3400	
116	20	-0.000699351909999987	0.0068679650499999	0	0.93	0.698	-0.000699351909999987	0.0068679650499999	ID	3400	-0.101223551588277	0.403100637516164	E3	C1	1000	1000	0	0.5	3400	
117	21	0.35124852237	1.7679968955	0	0	0	0.35124852237	1.7679968955	1	5500	3.83999318181004	7.71015390248701	E3	C1	1000	1000	0	0.5	5500	
118	22	0.249795673078	1.86643491	0	0.001	0	0.249795673078	1.86643491	FGr	5500	3.05999995693324	9.40871042628497	E3	C1	1000	1000	0	0.5	5500	
119	23	0.71497273838	4.25145256	0	0	0	0.71497273838	4.25145256	NoCorrection	5500	4.83217577029061	11.7080513053077	E3	C1	1000	1000	0	0.5	5500	
